CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
463,Germany,Male,32,4,250376.43,2,1,0,6839.14,1
309,Germany,Female,76,7,88430.8,3,1,1,145160.2,0
800,Spain,Male,60,6,205806.87,4,1,1,190670.08,1
795,Germany,Female,47,5,194065.1,4,1,0,24363.44,1
877,Germany,Male,18,0,209918.82,4,0,1,178609.83,1
641,Spain,Female,56,9,191638.11,3,1,1,57236.84,0
523,Germany,Male,61,5,158404.53,3,1,1,6264.04,1
802,Germany,Female,35,4,196316.8,2,0,1,12735.46,0
460,France,Male,47,6,132218.41,3,1,1,181941.99,1
363,Germany,Female,33,8,95957.78,2,0,1,173793.83,0
409,Spain,Female,45,5,204931.16,4,0,1,50646.12,0
745,Germany,Male,60,0,227335.79,1,0,1,199950.85,1
521,Germany,Male,61,4,102457.76,4,1,0,74062.57,0
388,France,Female,86,6,104832.97,2,1,0,184376.25,1
799,Spain,Male,41,8,258985.86,3,1,0,146046.15,1
752,France,Female,86,7,225937.96,1,0,0,81480.74,0
373,Germany,Male,60,10,61319.16,3,0,1,170635.28,0
505,Germany,Male,57,6,239471.98,1,1,1,133588.75,0
521,France,Male,45,10,260601.22,3,0,1,56625.27,0
647,France,Male,46,1,45338.42,2,1,1,133551.94,0
805,Spain,Male,61,0,84923.35,3,1,1,145524.82,1
514,Germany,Female,81,7,201449.8,2,0,0,90263.66,0
726,Spain,Male,49,4,84869.27,4,1,1,170966.09,1
741,Germany,Male,86,2,9945.12,4,1,0,76971.91,0
446,France,Male,49,9,223924.38,2,0,1,102713.78,1
670,Spain,Male,64,9,170005.06,4,1,1,124469.33,1
573,France,Female,24,4,73467.02,2,0,1,11488.76,1
351,France,Male,41,9,103904.54,1,0,0,178047.59,1
793,France,Male,23,2,100531.41,3,1,1,101548.42,1
854,Germany,Male,90,5,121785.72,4,1,0,70428.25,0
516,Germany,Male,33,2,150765.55,2,1,0,7701.87,0
687,Spain,Female,69,9,171704.88,1,0,0,100152.61,1
744,France,Male,35,9,211461.92,4,1,1,153051.03,0
883,France,Male,65,10,220264.96,1,1,1,87756.63,0
828,France,Female,75,3,173940.32,2,1,1,183732.25,1
639,Germany,Female,64,0,210321.7,1,0,1,190914.52,0
705,Germany,Female,29,3,67247.24,1,1,0,5921.43,0
630,Spain,Male,23,6,84428.76,1,0,1,91118.96,0
820,Germany,Male,38,9,77567.02,3,0,0,86511.99,1
851,Spain,Male,82,4,159734.12,3,1,0,38851.28,0
471,France,Female,39,4,236899.65,2,0,0,101838.03,1
877,Spain,Female,75,5,182085.64,4,1,0,125857.04,0
730,Germany,Female,27,0,44083.48,4,1,1,76928.0,0
854,France,Male,41,9,246168.9,3,0,0,28320.35,0
485,France,Female,59,2,166942.34,2,1,0,16646.21,0
567,Germany,Female,62,10,239652.24,3,1,1,172183.41,0
892,Spain,Female,80,4,58566.26,3,0,0,147774.64,0
724,Germany,Male,89,5,238316.43,2,1,0,71236.77,0
384,Germany,Female,88,6,2149.89,1,1,1,184994.25,0
739,France,Male,23,5,19428.12,3,0,1,128867.27,1
447,France,Female,93,8,120440.21,3,0,0,5702.01,1
362,Spain,Male,18,6,112900.57,4,0,1,130664.01,0
397,Germany,Female,79,10,52434.15,4,1,1,195303.0,1
703,France,Male,72,7,158359.64,1,1,1,172973.5,0
783,Spain,Female,46,4,240609.66,1,0,1,28272.61,0
831,France,Female,80,2,186970.09,3,0,1,42314.92,1
728,France,Male,53,4,254270.69,4,1,0,159773.93,1
474,France,Female,41,6,116760.39,1,0,1,23751.19,1
662,France,Male,46,3,197987.03,3,0,1,125458.42,1
865,Germany,Male,74,10,146586.71,1,0,0,3876.88,1
648,France,Male,52,10,247594.2,3,0,0,159217.4,0
712,Germany,Female,27,5,1045.7,2,0,0,187933.75,0
503,Spain,Female,75,7,140150.67,2,1,0,97206.05,0
785,Spain,Male,67,1,90892.92,4,0,1,80045.88,0
481,Germany,Male,94,5,188226.12,2,0,0,115145.29,0
337,Germany,Female,80,5,171087.05,2,0,1,171101.83,0
356,Germany,Female,94,8,61349.09,4,1,1,183465.08,1
479,Germany,Male,55,1,164615.3,2,1,0,56402.36,0
771,Spain,Female,24,6,55402.11,3,1,1,75007.67,0
842,Spain,Male,86,1,66981.04,1,0,1,97681.41,1
522,France,Male,24,10,170941.58,2,1,0,151816.76,0
416,France,Male,58,0,176503.15,4,0,1,199959.4,0
785,Germany,Male,25,5,229634.98,2,0,1,49340.16,1
428,France,Female,22,4,6561.03,1,0,0,12844.37,0
361,Germany,Male,93,5,147429.52,4,0,1,98457.54,1
541,Spain,Female,92,10,113124.97,4,1,1,72884.41,0
513,Germany,Male,64,7,192536.39,4,1,1,86606.78,1
410,Germany,Male,93,5,241399.47,3,0,1,124566.3,1
455,Germany,Female,93,4,37472.54,3,1,0,132482.86,0
804,Spain,Female,91,9,19888.87,1,0,0,172493.68,1
315,Spain,Male,52,0,175195.04,4,0,1,108616.69,0
699,Spain,Female,69,10,199209.39,3,0,1,125184.08,1
429,Spain,Female,58,6,185600.91,2,1,1,43749.32,0
873,Spain,Male,32,2,163432.21,4,1,1,54823.13,1
649,Germany,Male,69,2,176691.86,4,0,1,144499.13,1
681,Spain,Male,43,3,92332.99,4,1,1,189546.09,1
458,Spain,Male,62,1,89396.4,1,1,0,44132.68,0
537,Spain,Male,65,2,209557.72,4,0,1,47156.32,0
308,Germany,Female,63,9,194742.93,1,0,1,172823.95,0
624,Germany,Male,75,6,136234.92,1,1,0,36154.79,1
408,Germany,Female,57,6,227255.04,3,0,1,176832.24,0
481,France,Male,72,6,8320.13,1,0,0,81959.57,1
556,Spain,Female,31,4,114131.62,4,0,1,123665.48,0
438,Germany,Female,62,6,114964.41,1,1,0,125472.9,1
385,Germany,Female,60,2,226303.68,4,0,1,180009.8,1
669,Germany,Male,24,7,178756.69,4,0,1,18624.16,0
575,France,Male,93,10,238605.26,3,0,0,143249.28,1
344,Spain,Male,59,5,90310.73,3,0,0,178710.56,0
460,France,Female,21,4,239888.37,3,1,0,56045.99,1
691,Spain,Male,63,9,253525.92,2,0,1,71718.35,1
878,Germany,Female,74,2,240658.25,2,1,0,96396.02,1
585,Spain,Female,87,10,205747.49,2,1,1,162339.08,0
650,Spain,Female,51,6,218802.02,4,1,0,55071.47,0
634,Germany,Female,88,7,39410.8,4,0,0,20061.03,0
522,Spain,Male,48,4,157453.35,1,1,0,53622.04,1
572,Spain,Male,65,0,40042.81,2,0,0,116150.51,1
484,Germany,Male,90,6,157252.92,2,0,1,82726.79,1
579,France,Female,91,8,182225.79,1,0,1,1377.44,1
655,Germany,Male,48,0,251235.18,3,0,1,88093.49,1
578,France,Male,21,10,129169.66,1,1,0,154271.96,1
840,Spain,Male,40,0,180999.09,3,0,0,75859.95,0
857,Spain,Female,69,4,85870.84,4,0,0,93432.04,1
719,France,Female,50,1,102894.26,1,0,0,117359.35,0
306,France,Female,32,2,92755.61,3,0,0,145576.92,1
492,France,Female,37,7,112778.54,2,0,0,53941.94,0
641,France,Female,87,1,159885.01,2,0,1,101876.98,0
563,Spain,Male,82,4,19059.8,3,0,0,107210.21,1
875,Spain,Female,37,4,176059.97,4,1,0,44278.82,0
645,France,Male,20,2,259734.09,3,1,1,171682.12,0
516,Germany,Male,92,5,37069.0,1,1,1,50547.93,0
581,Spain,Female,26,10,64243.36,3,0,0,131669.32,0
386,France,Male,79,10,176837.91,4,1,1,50203.41,0
841,Spain,Female,70,3,202236.25,3,1,1,48502.23,0
588,Germany,Female,81,9,141056.46,3,0,0,126082.44,1
875,France,Male,29,4,97885.69,4,0,0,44617.16,0
716,Spain,Female,73,10,67049.29,2,1,0,167698.9,1
859,Germany,Female,31,8,34815.12,3,1,1,105447.31,0
642,Germany,Male,55,6,248706.88,2,1,0,74192.03,1
686,Germany,Female,92,8,217106.55,1,1,1,191282.59,1
301,Germany,Female,94,1,210002.62,4,0,1,137480.43,1
391,Spain,Female,56,5,254038.66,2,0,1,62944.13,1
382,Germany,Female,70,5,166770.54,2,0,0,60505.92,0
330,Spain,Male,29,4,212377.86,1,1,0,133517.35,0
577,France,Female,89,5,252158.62,4,1,0,106885.01,1
548,Spain,Female,18,3,232131.09,1,0,1,29701.83,0
744,Germany,Female,48,3,242134.54,4,0,1,14324.4,0
701,Spain,Female,77,10,4680.42,2,0,0,126685.99,1
665,Germany,Male,66,5,196875.55,3,1,1,182881.2,1
300,Germany,Male,43,2,53177.51,1,1,0,124770.33,0
448,Germany,Male,49,3,45798.02,2,1,0,49464.49,1
873,France,Male,88,4,107879.28,3,1,1,180155.43,1
815,France,Male,54,9,33097.57,2,1,0,42585.19,0
756,Spain,Male,85,10,29221.58,4,1,1,32643.98,0
601,Germany,Female,41,4,40606.65,4,0,1,32228.85,1
727,France,Male,62,3,115578.64,1,1,1,97878.41,0
371,Spain,Female,48,1,4861.93,3,1,0,83435.02,1
365,Germany,Male,65,0,187829.78,2,0,0,65483.84,1
516,Germany,Female,90,3,256893.34,1,1,0,127394.17,0
886,Spain,Male,85,1,238722.38,3,0,1,27302.21,1
484,Germany,Male,94,4,15609.86,1,0,1,140415.88,1
562,Germany,Male,88,5,120107.68,1,1,0,45619.91,0
378,Spain,Female,43,2,35370.93,2,1,1,130553.02,1
819,Germany,Male,45,9,111095.23,3,0,0,88926.53,0
856,France,Female,37,6,6026.13,4,0,1,128926.23,1
525,Germany,Male,46,9,176453.09,3,0,1,83154.09,0
735,Spain,Male,64,7,4407.67,2,1,1,125036.62,1
503,Germany,Male,65,6,140879.95,1,1,0,57602.63,1
882,France,Male,39,0,54438.78,1,1,0,187386.26,1
674,France,Female,51,3,14127.85,2,1,1,90537.86,1
657,Germany,Female,67,8,252895.95,3,1,1,134683.91,1
529,Spain,Male,88,4,76974.52,4,1,0,118773.51,1
343,France,Female,29,10,231801.92,4,0,0,61363.16,1
606,Spain,Male,62,3,115325.11,3,1,0,94229.85,0
587,Spain,Male,83,5,231272.63,2,0,1,186742.26,1
708,France,Female,59,3,23863.02,3,0,1,44818.6,0
642,Spain,Female,42,4,110737.79,1,1,1,30522.82,1
418,Germany,Male,38,8,186543.68,1,0,0,145490.2,0
529,Germany,Female,74,5,107445.29,4,0,0,151367.61,0
623,Germany,Female,41,6,3500.06,2,1,0,166904.49,0
563,Spain,Male,49,5,14902.32,3,1,0,119479.21,1
681,France,Female,68,1,253419.41,4,0,1,106757.77,0
450,Germany,Male,47,0,78109.76,2,0,0,170848.43,1
608,France,Male,70,8,212794.88,2,1,1,180077.52,1
530,France,Male,57,10,30850.19,3,1,0,168389.96,1
729,Germany,Female,85,6,90331.05,3,0,0,102156.33,1
745,France,Female,64,2,116169.33,1,1,0,153961.56,0
701,Spain,Male,87,10,190404.31,1,0,0,25543.19,0
760,Germany,Male,20,5,16160.04,2,1,1,109355.54,1
339,Spain,Male,77,4,60003.2,3,0,1,99331.13,0
772,France,Female,76,4,115041.45,1,1,0,129381.01,0
557,France,Female,60,3,74159.15,3,1,0,118499.38,0
641,Germany,Female,80,6,192502.8,4,1,0,130254.46,1
620,Spain,Female,88,8,245566.39,3,1,1,192049.87,1
654,France,Male,63,1,216157.19,1,1,1,54260.62,1
430,Germany,Male,70,6,56038.33,4,1,1,111652.18,0
721,France,Female,82,5,149725.41,1,0,0,63962.54,0
406,Spain,Male,59,6,92859.73,1,0,0,81370.53,1
523,Germany,Male,78,8,66160.1,2,0,0,182205.78,0
494,Germany,Female,89,0,77635.89,1,1,0,184484.09,1
398,France,Female,74,10,141895.02,4,1,1,100770.04,1
826,Spain,Male,66,10,7603.11,2,0,1,80659.83,0
646,Germany,Male,70,5,78082.63,1,1,1,188086.23,1
887,Spain,Female,34,5,124650.75,3,1,1,18965.62,1
890,Spain,Female,32,1,180511.33,4,1,1,52784.67,0
801,France,Female,61,0,199789.11,4,1,1,193324.71,1
310,Spain,Female,90,6,195602.72,4,1,1,61216.78,0
623,France,Male,20,4,10508.17,1,1,0,192113.8,1
894,Germany,Male,19,5,253110.13,2,0,1,120190.0,1
500,France,Male,56,6,44917.43,4,1,1,100390.87,0
429,Germany,Male,27,1,182456.31,1,1,1,56040.97,1
565,Germany,Female,39,0,139761.12,4,1,0,38392.55,0
825,Spain,Male,30,4,8378.55,4,1,1,383.21,0
776,Spain,Female,30,7,2583.05,4,1,1,160428.87,1
580,Spain,Male,78,4,170657.5,2,0,1,112244.32,0
624,Germany,Female,34,3,219451.14,3,1,0,50483.01,0
477,France,Female,78,4,109328.9,4,1,0,27939.14,1
513,Germany,Male,57,8,144192.56,1,1,0,98651.05,1
486,France,Male,42,0,186846.39,1,1,1,180644.25,1
306,Germany,Female,94,3,108772.57,4,0,1,99266.9,0
681,Germany,Female,42,6,135981.63,3,0,1,108582.94,1
696,Spain,Female,89,6,40191.84,3,1,1,55801.02,1
895,Spain,Female,19,1,39604.88,4,1,0,71374.46,0
571,Spain,Female,90,7,131644.77,3,0,0,156110.83,0
767,France,Male,88,3,194826.06,2,0,1,31794.06,0
446,Germany,Male,29,4,169520.4,2,0,1,150975.25,0
691,France,Female,80,8,107796.69,1,1,1,147684.45,0
328,Germany,Female,22,2,106993.79,3,1,1,128066.03,1
885,Spain,Female,64,8,87238.43,4,1,1,51075.44,1
738,Germany,Female,89,7,219560.75,4,0,1,125173.74,1
382,Germany,Female,90,2,138664.01,2,0,0,197830.93,0
612,France,Male,52,4,224553.31,4,0,1,189489.81,1
759,Spain,Female,33,1,182497.53,3,1,0,52757.35,1
486,Germany,Male,67,6,199335.7,1,0,1,69180.22,1
492,Germany,Male,26,6,148924.36,2,0,0,114214.02,0
436,Spain,Male,31,3,200673.69,4,0,0,137815.13,1
603,Spain,Male,53,10,4968.84,2,1,1,65245.13,1
779,Spain,Male,92,9,42786.86,2,0,0,199935.39,0
613,Spain,Female,22,4,90249.66,4,0,0,69537.67,1
752,Spain,Male,70,3,119996.8,2,0,1,196246.47,1
825,Germany,Female,25,8,84908.27,3,1,1,83396.66,1
721,Spain,Male,90,5,104218.41,2,0,0,94800.1,0
717,Germany,Female,72,1,252699.09,1,1,1,131296.71,1
729,Germany,Male,78,1,237233.46,3,0,1,140307.53,0
750,Germany,Male,33,5,136750.78,3,1,0,48038.97,0
546,Spain,Male,63,10,60066.47,3,0,0,80883.43,1
422,Spain,Female,54,5,133343.11,3,0,0,45046.68,1
753,Spain,Male,45,1,45471.96,2,1,1,151926.12,1
801,France,Female,85,1,221623.29,3,1,1,114993.37,1
449,France,Male,88,5,213090.94,3,0,1,118398.3,1
494,Germany,Male,45,2,106723.13,3,1,1,15195.56,1
598,Spain,Female,80,10,214296.37,4,0,0,75689.89,0
688,France,Female,42,8,44879.7,2,1,1,131079.65,0
726,Spain,Male,45,7,18906.27,1,1,1,143594.53,1
858,France,Female,49,9,258334.76,1,0,1,164257.27,0
850,France,Female,46,9,197833.75,3,0,0,53004.09,0
709,Spain,Male,86,0,231811.74,1,1,1,184428.22,0
800,Spain,Female,79,4,19527.01,1,0,0,109467.31,1
887,Germany,Female,39,4,172689.62,1,0,0,159450.31,0
586,Germany,Female,38,8,143979.32,2,1,0,133610.89,0
720,Spain,Female,54,1,209258.62,1,1,1,165591.59,1
858,Germany,Male,19,2,72265.21,4,1,1,101955.59,1
420,Spain,Male,45,8,130317.94,1,0,0,51185.62,0
647,Germany,Female,77,1,76897.37,3,1,1,10224.15,1
880,Germany,Male,45,9,19439.87,3,0,0,93022.63,1
568,Spain,Male,93,9,39831.6,1,0,0,64310.51,1
399,France,Male,65,4,141653.33,1,1,1,128824.76,0
859,Spain,Female,70,3,256847.27,2,1,0,46290.35,1
360,Spain,Female,89,4,175342.84,3,0,1,60991.51,1
433,Germany,Female,90,9,111510.53,1,1,1,164810.52,0
633,France,Male,69,1,98661.93,4,1,1,5584.4,0
780,Spain,Female,38,0,45663.08,1,1,0,187544.3,0
738,Germany,Female,78,7,14125.23,1,1,0,15093.16,0
411,France,Female,64,4,3513.95,3,0,1,197907.59,1
596,France,Female,67,8,73539.01,2,0,1,1390.93,0
900,Spain,Male,33,5,141472.95,1,1,1,41820.65,0
879,Germany,Female,61,7,203597.89,2,1,1,149395.95,1
479,France,Male,84,9,203103.54,2,0,1,76172.84,0
380,Germany,Female,64,10,182327.76,4,1,0,178700.07,1
774,France,Male,93,10,40327.47,4,0,1,19328.47,0
565,France,Female,56,2,240555.73,1,0,0,53310.82,0
322,Spain,Male,20,9,42062.62,2,0,0,139127.35,1
729,France,Female,44,3,225910.36,3,0,0,1200.32,1
651,Spain,Male,92,4,71008.8,2,0,0,11798.74,1
725,Spain,Female,47,1,158683.6,4,0,1,46849.39,1
763,France,Female,66,4,52325.52,3,0,0,177909.47,0
490,France,Male,64,0,171945.35,2,0,0,55807.21,0
306,France,Female,64,3,42108.82,1,0,1,57107.04,0
824,Spain,Female,18,2,31170.44,2,1,0,104435.42,0
393,Germany,Female,65,1,249231.79,4,0,1,33314.54,0
778,Spain,Female,79,2,243417.4,2,1,1,114695.68,0
444,France,Male,95,1,58461.59,4,1,0,81472.56,1
310,Spain,Male,93,4,62620.57,1,0,1,114003.28,1
658,Germany,Female,20,6,59215.56,2,1,1,59347.37,1
704,France,Female,18,4,16691.59,1,0,1,84819.82,1
825,Spain,Male,86,0,191590.74,1,0,1,159928.17,1
814,Spain,Male,55,0,16763.3,1,0,0,10029.26,0
363,Germany,Male,45,9,183113.76,3,1,0,94339.53,0
421,Spain,Male,30,1,14960.3,1,0,0,173819.7,0
519,France,Male,92,2,187112.54,2,1,1,188408.88,1
583,Spain,Male,94,10,169972.18,2,1,0,112033.62,1
454,Germany,Male,49,3,44347.98,1,1,0,198440.86,1
356,Spain,Male,26,4,27228.54,2,1,0,145208.16,1
698,France,Female,21,8,132919.14,1,1,1,145346.68,0
335,Spain,Male,23,9,136496.88,2,1,1,6710.48,1
623,Germany,Male,23,6,196982.05,1,1,1,53146.91,0
815,Germany,Female,78,2,142803.85,1,1,1,132812.15,1
458,France,Male,57,3,114254.28,3,1,0,187946.51,1
565,Germany,Female,89,7,7568.25,1,1,1,118356.7,0
537,France,Female,60,5,237415.12,4,1,1,90289.84,1
553,Germany,Male,28,5,189881.86,3,0,1,138929.15,1
421,Spain,Male,52,10,19654.63,1,0,1,180319.88,1
619,France,Male,32,9,215946.05,3,0,1,133198.77,0
662,Spain,Male,92,7,226841.0,2,0,0,144759.61,1
872,Spain,Male,82,1,157232.09,2,1,0,157530.09,0
745,Spain,Male,18,0,180404.12,2,0,0,130235.59,0
796,Germany,Female,53,5,127017.58,4,0,0,23797.21,0
484,France,Female,75,2,155818.08,2,0,1,65818.67,1
723,Germany,Female,49,5,109388.31,4,1,1,57281.35,0
327,Spain,Female,92,1,64585.49,1,0,0,43196.88,1
474,Spain,Male,24,0,20128.6,1,0,0,49051.82,0
443,Spain,Female,77,0,141179.1,3,1,0,38325.91,0
419,France,Female,72,9,69988.37,3,0,0,37879.97,1
403,France,Female,69,9,68413.14,3,1,1,79231.7,1
437,Germany,Male,61,3,133341.21,2,1,1,114996.06,0
639,France,Male,53,5,149264.67,1,1,1,25615.32,0
370,Germany,Male,77,4,153043.75,4,0,0,118041.79,0
761,Germany,Female,62,5,158317.62,2,1,1,86185.57,0
327,Spain,Female,46,2,52303.79,4,1,0,182768.98,0
471,France,Female,72,1,49197.81,3,1,1,18317.78,1
838,Germany,Female,26,7,96529.23,2,1,1,102674.49,0
610,France,Female,59,5,191982.21,2,1,1,34936.24,0
608,Spain,Male,90,3,255388.09,2,1,0,180293.53,0
550,France,Male,48,0,29889.21,2,1,0,67259.1,1
419,Spain,Female,66,8,253467.42,3,1,0,8361.61,1
773,Germany,Female,39,4,188473.47,3,1,1,33999.14,1
478,Spain,Male,18,4,144029.65,4,0,1,119074.45,0
490,Spain,Male,55,8,228558.29,2,0,1,174972.81,1
514,France,Male,95,4,43816.45,3,1,0,30329.2,1
885,Germany,Female,90,6,118469.51,4,0,1,90285.29,0
325,Germany,Male,76,7,138109.97,1,0,0,159641.33,1
584,Germany,Male,29,0,7907.19,3,1,0,31259.27,1
607,Germany,Female,37,1,23645.39,2,1,1,186000.67,0
717,France,Female,25,4,85739.17,1,1,0,8683.23,0
317,France,Male,65,4,221051.2,4,1,1,138103.96,0
580,France,Female,41,7,229059.39,3,1,1,68948.29,0
691,Germany,Female,31,1,53521.31,4,0,1,5685.13,0
373,France,Male,50,4,148656.01,1,0,0,191147.46,1
425,Spain,Female,85,0,6384.21,2,1,0,89278.71,1
725,Germany,Female,49,5,200005.61,1,0,0,5862.58,0
547,Germany,Female,74,2,75929.71,1,0,1,20165.85,1
706,Germany,Female,56,8,110903.01,3,0,1,31669.42,0
600,France,Male,38,8,94553.58,2,1,0,160888.65,0
329,France,Female,27,3,148316.62,1,0,1,66093.38,1
866,France,Male,33,8,184333.7,2,1,1,164981.45,1
447,Germany,Female,21,0,255685.39,4,1,1,46565.46,1
386,Spain,Female,60,2,97222.12,2,1,1,66769.49,0
557,France,Female,64,10,105751.58,4,1,0,59972.46,1
416,Germany,Female,81,9,78589.95,4,1,1,71862.08,0
739,Germany,Male,33,4,193607.05,2,1,1,177198.4,0
393,Germany,Male,80,6,246009.43,2,1,1,13983.76,1
535,France,Female,40,7,76959.72,1,0,1,59906.24,0
411,Spain,Male,87,6,242548.21,4,1,0,138747.49,1
844,France,Male,73,7,240529.46,1,0,0,177979.94,0
652,Spain,Male,52,3,126873.24,4,0,1,150480.96,0
669,France,Male,62,9,182181.42,1,1,0,5454.88,0
654,Spain,Male,30,6,18431.51,3,1,1,74362.84,0
748,Spain,Female,65,3,91066.09,1,0,0,188706.22,0
864,France,Female,90,5,27266.5,1,0,0,2182.59,1
858,France,Female,67,4,201475.88,1,1,1,8574.08,0
871,Germany,Male,40,3,221543.76,2,0,0,143570.73,1
507,Spain,Female,19,8,111654.66,3,1,0,140083.24,0
620,Germany,Male,56,9,155527.18,1,0,0,161435.26,0
429,France,Female,66,9,33157.34,4,0,1,45812.59,0
629,France,Male,57,8,230812.19,2,0,1,48924.54,0
645,Spain,Male,52,4,31886.14,1,1,0,54914.45,1
482,Spain,Male,40,9,38167.95,2,0,0,137576.39,1
332,Spain,Male,48,0,80520.11,2,1,0,52110.78,0
778,Germany,Female,33,10,204308.91,3,1,0,4098.37,0
742,France,Female,32,0,44612.99,1,0,1,172983.26,1
826,Germany,Female,93,1,78829.15,1,0,1,21911.61,0
435,France,Male,32,0,37365.58,2,0,1,197068.44,1
871,Spain,Male,78,1,42842.62,3,1,1,35466.84,1
637,Germany,Female,39,1,201690.99,4,1,0,180726.14,0
712,Germany,Female,38,2,50646.23,1,0,0,140949.56,0
759,Spain,Male,26,8,12161.63,3,1,0,53379.05,1
637,Spain,Male,23,0,196629.42,2,0,0,176691.59,1
826,Germany,Male,56,2,53963.41,2,1,0,8066.01,1
810,Spain,Male,31,4,151124.67,3,1,1,63969.11,1
863,Spain,Male,52,3,116115.24,4,1,1,25228.13,1
367,France,Male,24,7,226801.35,4,1,1,88022.16,1
522,Spain,Male,92,8,245023.2,2,0,0,22618.32,0
402,Germany,Female,47,5,89472.63,2,1,0,141718.74,1
742,Germany,Male,23,10,60569.56,4,0,0,127133.54,1
347,France,Female,29,9,40984.62,3,1,1,17623.43,0
300,Germany,Female,46,6,217807.05,3,1,1,27454.16,1
829,France,Male,61,9,53690.74,2,0,1,10666.79,1
437,Spain,Female,58,9,201407.5,3,0,0,71419.24,1
715,Germany,Male,18,7,151474.96,3,0,0,24258.61,0
309,Germany,Male,39,4,128119.45,3,0,1,21752.86,0
779,Germany,Male,49,1,202452.53,2,0,1,123724.96,0
755,Spain,Female,75,9,168078.0,1,0,1,75582.26,1
543,Germany,Female,53,9,58427.23,3,0,1,60454.9,1
452,France,Female,59,6,33390.45,3,1,1,179225.65,1
857,Spain,Male,46,4,116706.71,4,0,0,95957.88,0
664,France,Female,54,5,34324.88,3,0,0,188536.49,1
758,Spain,Male,94,4,242818.36,4,1,0,163787.99,1
717,Germany,Male,77,0,248138.7,2,0,1,31380.6,0
800,Germany,Male,26,6,252311.2,4,1,0,138150.13,1
527,France,Female,28,5,117295.13,2,0,1,137593.28,0
546,Spain,Male,35,7,123302.77,4,0,0,51041.32,0
557,Germany,Male,18,0,114981.23,3,0,0,103982.29,1
889,France,Female,87,2,203372.81,3,1,1,160773.63,0
716,France,Female,37,2,126196.62,1,0,0,5776.38,0
617,Germany,Male,93,10,1395.3,3,1,0,446.06,0
536,Spain,Male,39,10,167463.69,3,0,0,12288.55,1
787,Spain,Female,22,5,18700.46,2,0,1,116174.35,0
777,France,Female,89,8,167400.21,4,1,1,153906.0,0
659,Spain,Female,66,5,161058.78,2,0,1,176663.21,1
420,Germany,Male,32,2,59024.51,2,1,0,141034.09,0
499,Germany,Male,39,1,31490.52,2,0,1,85902.76,1
335,Spain,Male,20,5,110812.68,4,0,0,28266.18,0
638,Spain,Male,87,1,92906.47,4,1,1,149382.97,0
349,Germany,Female,86,1,192931.69,3,1,1,31020.46,0
877,Spain,Male,91,5,207838.06,2,0,1,78665.19,0
696,Spain,Female,49,9,235761.21,3,1,0,84040.47,0
767,France,Male,38,6,120856.0,3,1,0,181780.2,1
588,Germany,Female,70,9,1323.19,1,1,0,113458.35,0
342,Spain,Female,81,0,95003.11,3,1,0,139668.56,0
722,Germany,Female,92,2,87910.87,3,0,0,106111.57,1
405,Spain,Male,84,5,222830.12,2,1,0,170850.42,1
478,Germany,Female,79,10,35517.44,3,1,0,5540.11,1
680,Spain,Male,19,8,190997.55,4,0,1,175644.48,0
635,France,Female,19,9,258257.34,2,0,1,114075.06,0
431,Spain,Male,31,8,67020.42,1,1,0,179028.06,1
494,France,Female,34,1,92810.24,1,0,0,91958.94,0
434,France,Male,52,2,203793.52,2,0,0,58038.15,1
811,Spain,Male,91,1,231829.45,1,0,1,107434.84,1
305,Spain,Male,36,4,225993.21,2,0,0,48888.39,1
522,France,Male,28,2,41964.37,1,0,0,94899.34,1
684,France,Female,91,3,149835.87,1,1,1,117640.48,0
326,Spain,Male,59,5,160533.96,2,0,0,93558.35,0
452,Spain,Female,28,4,233556.03,3,1,1,156184.27,1
334,France,Male,44,10,118173.03,4,0,1,146285.41,0
887,Spain,Female,66,7,23645.23,3,0,0,146608.74,1
645,Germany,Female,92,4,183388.94,2,1,0,148050.33,0
892,Spain,Female,29,9,3228.62,2,1,0,29592.98,0
393,Spain,Male,72,6,51618.86,4,0,1,170870.86,1
484,France,Female,80,3,181519.73,4,1,0,38222.01,0
765,Spain,Male,22,10,157287.02,4,1,1,41976.22,1
647,Germany,Female,31,8,219671.7,3,0,1,159583.25,0
427,Germany,Female,71,7,2759.16,2,1,0,2003.93,1
675,France,Female,23,6,214404.28,4,1,1,195745.16,1
758,Germany,Female,90,9,82009.89,1,0,0,127068.36,0
515,Spain,Female,62,1,73088.72,2,0,0,56639.47,1
900,France,Male,26,10,200046.38,1,0,0,16202.32,1
516,Spain,Female,59,2,154732.22,2,1,1,59634.14,0
441,Spain,Female,81,0,54239.21,2,1,1,106914.76,0
485,France,Male,46,9,252328.84,4,1,0,38524.6,0
353,Spain,Female,58,0,76453.97,1,0,0,186578.11,0
842,Spain,Female,18,9,179273.28,4,1,0,9102.39,1
812,Germany,Female,25,8,251075.79,1,1,0,78515.22,1
619,Germany,Female,49,10,137882.28,2,0,0,199678.68,1
578,Spain,Male,70,9,171980.97,1,1,0,87483.6,0
569,Spain,Female,36,7,190805.48,2,0,1,44464.7,0
661,Germany,Female,48,0,229906.33,3,0,0,49514.14,1
325,Germany,Male,52,6,198331.83,1,1,1,95610.45,1
605,Germany,Female,40,6,108580.86,2,1,0,112876.42,0
656,Germany,Female,61,6,95669.94,4,1,0,62037.9,1
