CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
505,France,Male,69,9,114871.78,4,0,1,79061.76,1
477,Germany,Male,64,1,224725.91,4,1,1,64111.83,1
645,France,Male,25,0,174400.36,1,1,0,42669.37,0
743,Spain,Female,24,7,161386.16,2,0,1,99709.12,1
554,France,Female,30,9,0.0,2,1,1,40320.3,0
701,Spain,Male,50,1,48876.55,4,1,0,89351.58,0
404,Germany,Male,34,1,15543.73,4,1,1,101439.65,1
853,France,Male,67,9,44520.62,2,1,1,16954.04,1
784,France,Female,83,8,24361.68,1,0,0,23638.72,0
570,Germany,Male,38,1,127201.58,1,1,0,147168.28,1
624,Spain,Female,35,7,119656.45,2,1,1,4595.05,0
620,France,Male,41,0,97925.11,1,1,0,85000.32,0
794,Germany,Female,52,8,28941.93,1,0,0,100188.55,0
450,Spain,Male,62,8,154333.28,4,1,0,74790.42,0
529,Spain,Male,34,9,0.0,1,1,1,93208.22,0
659,Spain,Male,31,7,149620.88,2,1,1,104533.51,0
755,France,Male,64,7,15104.55,3,1,0,126714.94,0
846,Germany,Male,59,7,138121.85,3,0,1,94567.23,1
478,Germany,Female,65,1,112906.33,2,1,1,154134.27,1
627,Spain,Male,41,5,100880.76,1,0,1,134665.25,0
614,France,Male,86,0,208965.7,4,0,1,64117.43,1
489,Germany,Female,86,8,153066.59,2,0,1,160145.52,0
715,Germany,Male,23,4,137140.78,3,0,0,1305.63,0
860,Spain,Female,73,10,195779.26,1,0,0,86159.46,0
559,Spain,Female,63,10,89880.04,2,0,1,124473.62,0
606,France,Male,35,2,132164.26,1,0,1,164815.59,0
647,Germany,Male,52,7,130013.12,1,1,1,190806.36,1
712,Germany,Male,53,6,134729.99,2,1,1,132702.64,0
847,Germany,Male,45,9,208498.26,3,0,0,64252.55,1
571,Germany,Male,33,3,71843.15,1,1,0,26772.04,0
827,Germany,Male,35,7,213719.7,3,1,0,72555.87,0
687,Germany,Male,41,10,134318.21,2,1,1,198064.52,0
355,France,Female,40,7,83699.09,2,0,1,24344.06,0
612,Spain,Male,87,1,58186.87,4,1,0,136900.74,0
678,Germany,Male,46,10,72403.76,3,1,0,192957.08,0
401,Germany,Male,50,9,9926.09,2,0,1,3421.26,0
684,Germany,Female,63,3,81245.79,1,1,0,69643.31,1
751,Spain,Male,46,10,17186.9,4,1,1,190619.62,0
524,France,Male,40,2,180516.9,1,1,0,180002.42,0
856,Germany,Female,49,5,101972.67,1,1,0,135215.18,1
685,Spain,Female,64,8,255605.01,2,1,0,107101.1,1
551,France,Male,52,1,0.0,1,0,0,63584.55,1
554,France,Female,26,7,92606.86,2,1,0,192709.69,0
730,Germany,Male,63,5,219860.92,2,0,0,195855.19,0
619,Spain,Male,85,10,90559.81,1,1,0,90749.13,1
730,France,Female,36,8,148749.29,2,1,0,91830.75,0
777,Germany,Female,34,5,96693.66,1,1,1,172618.52,0
382,Germany,Male,67,5,164593.33,3,0,0,67731.53,1
783,Spain,Female,18,3,93460.43,2,0,0,187261.46,1
520,Germany,Female,67,0,245357.66,4,0,0,168891.47,0
622,France,Male,40,4,99799.76,2,1,0,197372.13,0
639,Germany,Female,91,9,212701.89,1,0,0,183597.45,0
384,France,Male,38,9,125401.3,1,0,1,126687.37,0
406,France,Female,58,9,111486.52,3,1,1,40454.61,0
669,Germany,Female,35,4,108269.2,2,1,0,174969.92,0
446,Spain,Female,67,2,259804.64,3,1,1,76962.97,0
308,Germany,Female,63,9,194742.93,1,0,1,172823.95,0
774,France,Male,49,1,142767.39,1,1,1,8214.41,0
676,France,Male,30,1,128207.23,1,1,1,55400.17,0
651,France,Male,45,1,0.0,1,1,0,67740.08,1
598,Spain,Male,44,8,0.0,2,1,0,148487.9,0
708,France,Female,34,7,31696.07,3,0,0,65518.86,0
705,France,Female,31,3,142905.51,1,1,1,58134.97,0
572,Spain,Female,52,4,236676.93,3,0,1,197916.22,1
532,France,Female,80,3,251485.35,2,0,0,190994.28,1
647,Spain,Female,26,3,73364.94,2,0,0,71575.5,0
451,France,Female,36,2,0.0,2,1,1,180142.42,0
564,France,Male,42,7,99824.45,1,1,1,36721.4,0
791,Germany,Female,42,10,113657.41,2,0,1,139946.68,1
359,France,Female,65,7,136639.77,1,0,1,109178.85,1
672,France,Female,28,6,0.0,1,0,1,8814.69,0
765,France,Male,44,6,0.0,2,1,1,159899.97,0
750,France,Male,22,5,0.0,2,0,1,105125.65,0
771,France,Male,50,3,105229.72,1,1,1,16281.68,1
393,France,Female,82,4,222962.97,2,0,1,159944.49,1
681,France,Male,38,3,0.0,2,1,1,112491.96,0
382,Germany,Female,72,6,162741.79,3,0,1,163297.24,1
639,France,Female,60,5,162039.78,1,1,1,84361.72,1
800,Germany,Male,39,4,95252.72,1,1,0,13906.34,0
738,Germany,Female,29,9,139106.19,1,1,0,141872.05,1
473,Spain,Male,27,4,138742.62,3,1,1,177236.36,1
569,Germany,Female,42,9,146100.75,1,1,0,32574.01,1
751,Spain,Female,35,2,161190.16,2,1,1,169196.89,1
645,Spain,Male,74,4,10700.89,1,1,1,18244.02,0
886,France,Female,60,10,59775.67,4,0,1,129057.39,0
535,Spain,Female,73,2,206397.53,4,0,1,82234.3,0
654,France,Male,42,7,99263.09,1,1,1,67607.9,0
830,Germany,Female,40,8,77701.64,1,0,1,19512.38,0
778,Germany,Female,33,10,204308.91,3,1,0,4098.37,0
733,Germany,Female,26,7,170121.78,3,1,0,32017.62,1
727,Germany,Male,36,6,140418.81,1,1,1,113033.73,1
498,Germany,Female,44,2,120702.67,2,1,1,98175.74,0
560,France,Female,20,5,70282.29,4,0,1,143566.4,1
648,France,Female,50,9,102535.57,1,1,1,189543.19,0
668,Spain,Male,43,1,147167.25,1,0,0,141679.73,0
407,Spain,Male,65,3,242688.12,2,1,0,92694.24,0
410,Germany,Female,39,7,101328.36,2,1,0,11066.21,0
643,France,Female,51,2,105229.53,1,1,0,34967.75,1
588,France,Female,36,2,0.0,2,1,0,92536.0,1
542,France,Male,38,8,65942.26,1,1,1,68093.23,1
611,France,Male,53,3,83568.26,1,0,0,1235.49,0
462,Germany,Female,44,3,87458.93,4,1,0,158649.73,0
621,France,Male,39,6,0.0,2,1,1,58883.91,0
669,Spain,Male,24,1,256939.55,1,1,1,167586.76,0
600,France,Female,27,3,0.0,2,0,1,125698.97,0
686,Germany,Female,92,8,217106.55,1,1,1,191282.59,1
582,Germany,Female,84,10,253940.29,1,0,1,3662.14,0
557,France,Female,32,3,123502.53,1,1,1,69826.8,0
731,Germany,Female,49,4,88826.07,1,1,1,33759.41,1
369,Germany,Female,61,4,184884.5,4,0,0,16036.48,0
766,Spain,Male,36,5,78381.13,1,0,1,153831.6,0
571,France,Female,38,6,107193.82,2,0,0,38962.94,0
606,France,Female,36,10,0.0,2,0,1,155641.46,0
554,France,Female,39,10,160132.75,1,1,0,32824.15,0
658,France,Male,31,5,100082.14,1,0,1,49809.88,0
876,France,Female,80,3,141889.08,4,1,0,123388.16,1
706,Germany,Female,29,6,185544.36,1,1,0,171037.63,0
536,France,Female,22,5,89492.62,1,0,0,42934.43,0
835,Germany,Female,37,1,209566.29,3,0,0,93457.87,0
704,Spain,Male,33,3,0.0,2,1,0,73018.74,0
730,France,Male,34,5,122453.37,2,1,0,138882.98,0
599,Spain,Male,33,4,51690.89,1,1,0,111622.76,1
334,Germany,Female,24,5,75707.99,1,0,1,83279.77,1
897,Germany,Female,82,10,110903.18,4,0,1,19081.76,1
690,France,Male,21,8,0.0,2,1,1,155782.89,0
745,France,Male,66,3,101742.8,4,1,1,81736.97,0
501,France,Female,29,8,0.0,2,1,0,112664.24,0
384,Spain,Female,25,0,171124.73,1,0,1,76757.44,0
309,France,Female,29,10,47845.94,1,0,0,164390.47,1
573,Spain,Female,69,5,226218.3,2,0,1,182309.4,1
537,Spain,Male,78,0,181916.47,2,1,0,9187.08,1
351,Spain,Male,87,2,88131.09,3,1,1,110851.41,0
720,France,Female,32,1,178774.83,4,0,1,138376.12,0
867,France,Female,46,10,220441.11,1,1,0,129555.98,1
666,Germany,Male,74,7,105102.5,1,1,1,46172.47,0
703,Germany,Female,38,9,99167.54,1,1,0,65720.92,0
314,Germany,Female,41,10,166068.32,4,0,1,196531.82,0
577,France,Male,42,9,0.0,1,1,0,74077.91,0
644,Spain,Male,32,3,136659.74,1,1,1,14187.78,0
613,Spain,Male,37,3,171653.17,1,0,1,5353.12,0
758,Spain,Male,63,9,47131.33,4,1,0,8659.02,1
573,France,Male,40,7,147754.68,1,1,1,110454.46,0
678,Spain,Male,77,4,126251.66,4,1,0,65414.65,1
348,Spain,Female,52,6,251079.61,1,1,1,81904.48,0
876,Spain,Male,85,7,65680.75,2,1,0,174911.35,0
468,Spain,Male,61,1,234361.69,4,0,1,104494.81,1
580,France,Male,37,9,0.0,2,0,1,77108.66,0
721,France,Male,36,1,155176.83,2,1,1,49653.37,0
577,Spain,Male,35,5,110080.3,1,1,1,109794.31,0
416,Spain,Female,33,2,105032.3,3,0,1,177087.61,0
547,Spain,Female,55,1,72421.85,1,1,0,184139.59,0
539,Germany,Female,56,6,106390.41,4,0,0,35052.21,1
370,Spain,Male,74,1,19085.37,1,1,1,107116.52,1
800,France,Male,86,6,179812.38,4,1,0,41119.33,0
793,Germany,Female,79,8,70693.71,1,0,1,52557.52,0
542,Spain,Male,84,4,43299.01,1,0,1,68085.93,1
652,France,Female,34,6,97435.85,2,1,1,104331.76,0
742,France,Male,53,9,208629.86,4,0,1,109615.96,1
627,France,Female,55,2,159441.27,1,1,0,100686.11,1
847,France,Male,51,5,97565.74,1,0,0,144184.06,1
666,France,Female,27,1,85225.21,1,0,1,64511.44,0
682,France,Female,48,7,0.0,2,1,0,65069.03,0
797,Spain,Female,46,5,151603.94,3,1,0,21697.85,0
783,Germany,Male,47,9,58552.51,1,1,1,187276.94,1
347,France,Male,39,2,144097.33,3,0,1,11928.44,1
743,France,Male,48,4,241174.98,2,0,1,68387.85,0
890,France,Female,76,3,452.44,4,1,0,25203.86,0
656,France,Male,36,8,97786.08,2,0,1,21478.36,0
589,Spain,Female,27,4,0.0,2,1,0,144181.48,0
793,France,Female,33,0,0.0,1,0,0,175544.02,0
651,Germany,Male,41,1,90218.11,1,1,0,174337.68,0
376,Spain,Male,91,6,53800.55,3,0,1,53911.94,0
755,France,Female,79,0,136152.3,4,0,1,48068.91,1
847,France,Male,84,10,159486.62,3,1,1,94837.08,1
360,Spain,Female,62,6,1821.18,2,1,0,104090.93,1
835,France,Female,82,10,226401.47,3,1,0,181735.36,1
579,Spain,Female,39,2,151963.26,2,1,0,158948.63,0
319,Germany,Male,75,9,154114.99,4,0,1,97219.68,1
850,Spain,Male,31,6,82613.56,2,1,0,149170.92,0
638,Spain,Male,48,2,0.0,2,1,1,7919.08,0
810,Germany,Female,49,3,197833.07,3,0,0,34329.7,1
573,Spain,Male,46,3,65269.23,1,0,1,189988.65,1
323,Germany,Female,57,2,98072.56,3,0,1,27108.33,0
485,Spain,Female,21,5,113157.22,1,1,1,54141.5,0
665,Spain,Male,41,8,0.0,2,1,0,132152.32,0
712,Germany,Female,49,5,154776.42,2,0,0,196257.68,0
307,Spain,Female,95,7,257190.65,2,0,1,71172.05,1
492,France,Female,49,8,0.0,1,1,1,182865.09,1
495,Spain,Male,42,0,94442.5,3,0,0,114683.92,1
441,Spain,Male,44,1,67702.86,2,0,0,23381.14,0
625,France,Male,37,1,177069.24,2,1,1,96088.54,0
476,Germany,Female,70,6,128494.88,4,0,0,159382.2,0
759,France,Female,46,2,0.0,1,1,1,138380.11,0
781,Germany,Female,48,9,82794.18,1,1,0,124720.68,1
317,Spain,Female,35,10,62921.64,3,1,1,68110.45,0
760,Spain,Female,35,0,210672.98,3,1,1,108110.33,1
733,Germany,Male,34,3,100337.96,3,1,0,48559.19,1
849,France,Male,57,2,230351.16,1,0,0,51704.2,0
834,Spain,Male,40,7,0.0,2,0,0,45038.74,0
826,Spain,Male,34,0,231879.16,2,0,1,46919.71,1
832,Germany,Female,22,10,244934.74,1,0,1,172234.48,1
817,Spain,Male,54,4,175397.47,1,1,0,104379.64,1
745,Spain,Female,38,7,0.0,2,1,1,194230.82,0
314,Spain,Male,79,2,70634.04,1,1,1,119105.49,0
477,France,Female,30,6,131286.46,1,1,0,194144.45,0
508,France,Male,59,5,115699.81,4,0,0,124081.59,0
827,Spain,Female,55,9,246317.58,2,0,1,181442.63,1
516,France,Male,35,10,57369.61,1,1,1,101699.77,0
743,Spain,Male,41,7,0.0,1,1,0,163736.09,1
842,Spain,Female,44,2,112652.08,2,1,0,126644.98,0
530,France,Male,37,8,0.0,2,1,1,287.99,0
457,France,Female,79,4,32400.09,1,1,1,68243.79,1
787,Germany,Male,77,7,231341.36,3,1,1,19244.13,0
644,France,Male,50,9,76817.0,4,1,0,196371.13,1
633,Spain,Male,72,8,204255.29,4,1,1,9005.94,0
680,France,Female,36,5,126897.7,4,0,1,57563.74,0
598,Germany,Male,38,1,101487.18,1,1,1,75959.1,1
488,Spain,Female,59,5,103842.01,4,1,1,94117.37,1
892,Germany,Female,18,3,217135.39,4,1,1,63172.54,1
625,Germany,Male,47,0,70966.6,3,0,1,120562.4,0
681,France,Male,36,5,141952.07,1,1,1,185144.08,0
758,Germany,Male,32,4,162657.64,2,1,1,115525.13,0
447,Germany,Male,25,5,30188.6,1,1,0,8253.1,0
523,Germany,Male,35,8,138782.76,1,1,1,186118.93,0
379,Germany,Male,94,10,26461.79,2,1,0,157709.43,1
554,Germany,Female,40,3,26649.92,3,0,1,4281.49,0
584,France,Male,35,3,146311.58,1,1,1,105443.47,0
658,Spain,Female,32,5,145553.07,1,1,1,31484.76,0
688,Germany,Male,26,8,146133.39,1,1,1,175296.76,0
778,Germany,Male,85,0,187959.48,2,0,1,151067.0,1
713,Spain,Female,47,1,0.0,1,1,0,107825.08,1
528,Germany,Male,39,0,127631.62,1,0,1,22197.8,1
715,Spain,Male,38,2,96798.79,2,1,1,4554.67,0
630,France,Male,50,1,81947.76,1,0,1,63606.22,1
663,France,Male,67,9,0.0,3,1,1,72318.77,0
829,Germany,Female,38,9,208819.68,1,1,0,166429.48,0
450,Spain,Female,39,0,200254.45,3,0,1,86393.58,0
317,Germany,Female,34,3,97790.5,2,0,1,35698.16,0
405,Germany,Male,72,1,164298.54,3,0,1,174512.61,1
745,France,Male,47,5,0.0,2,0,0,145789.71,0
652,Germany,Male,36,9,150956.71,1,0,0,72350.17,0
588,Spain,Male,59,4,0.0,2,1,1,27435.41,0
772,Spain,Female,41,0,120570.59,1,1,0,85927.74,0
825,Spain,Male,30,4,8378.55,4,1,1,383.21,0
592,France,Male,60,7,196247.49,3,1,0,109409.13,0
719,Spain,Female,40,9,0.0,2,1,0,182224.14,0
697,France,Female,33,1,87347.7,1,1,0,172524.51,0
846,France,Female,58,3,97098.07,2,0,0,186266.95,0
605,Spain,Female,82,5,181292.84,3,0,0,59450.31,1
342,Spain,Female,21,7,91592.86,1,0,0,97300.12,1
402,Spain,Male,78,4,131484.26,3,1,0,184937.78,0
645,Germany,Male,25,1,157404.02,2,1,0,93073.04,0
621,France,Male,31,7,136658.61,1,1,1,148689.13,0
653,Germany,Female,25,2,158266.42,3,1,1,199357.24,0
601,Germany,Female,33,7,114430.18,2,1,1,153012.13,0
866,Spain,Female,47,0,132838.9,3,0,0,117914.19,1
803,Spain,Male,69,4,64067.65,4,1,1,13657.05,1
301,France,Female,84,2,109714.36,3,0,1,107514.25,1
805,Spain,Female,39,5,165272.13,1,1,0,14109.85,1
327,France,Female,91,3,229330.7,1,1,0,321.45,0
794,France,Female,41,7,176845.41,3,1,0,166526.26,1
638,Germany,Female,39,0,122501.28,2,1,1,95007.8,0
873,France,Male,88,4,107879.28,3,1,1,180155.43,1
596,Germany,Male,47,5,140187.1,2,1,1,174311.3,0
673,France,Male,39,7,82255.51,2,1,0,109545.56,0
503,France,Female,37,8,0.0,2,1,1,97893.32,0
336,France,Female,60,2,60676.39,4,0,0,53891.22,1
489,Spain,Female,34,5,158503.79,3,1,0,168874.65,1
834,Spain,Male,33,5,0.0,2,1,0,66285.18,0
557,Germany,Male,57,1,120043.13,1,1,0,132370.75,1
783,Spain,Male,90,5,147378.12,1,0,1,2558.75,0
721,Germany,Female,94,6,204399.02,2,0,1,126133.44,0
635,France,Male,56,7,121627.97,3,0,0,186700.37,0
830,Germany,Male,70,0,54607.76,3,1,0,147617.86,1
574,France,Male,31,7,190802.2,3,1,0,51364.18,0
756,Germany,Female,39,5,149363.12,2,1,1,109098.39,0
742,Germany,Male,35,5,136857.0,1,0,0,84509.57,0
579,France,Male,36,9,129829.59,1,1,1,60906.12,0
717,Germany,Female,64,10,98362.35,2,1,1,21630.21,0
706,Germany,Male,38,5,163034.82,2,1,1,135662.17,0
669,Spain,Female,44,10,50703.64,4,0,0,198312.35,0
618,Germany,Female,54,4,118449.21,1,1,1,133573.29,1
796,France,Male,51,6,0.0,2,0,1,194733.28,0
502,France,Male,33,7,0.0,2,0,1,4082.52,0
539,France,Male,37,2,127609.59,1,1,0,98646.22,0
479,Germany,Male,87,7,252319.03,1,1,1,191985.48,0
525,France,Female,23,5,0.0,2,1,0,160249.1,0
619,France,Male,44,3,116967.68,1,1,0,5075.17,1
397,France,Female,83,8,116012.05,1,0,1,53960.79,0
462,Spain,Female,43,8,68039.31,3,0,1,159232.6,0
431,Spain,Male,24,5,199570.38,1,0,1,61882.21,0
758,France,Female,34,1,154139.45,1,1,1,60728.89,0
359,Germany,Male,30,8,169723.5,4,1,0,171526.38,1
472,Germany,Male,62,8,232940.93,4,1,1,187905.94,1
667,France,Female,37,9,71786.9,2,1,1,67734.79,0
517,France,Male,62,1,43772.66,3,1,0,187756.24,1
684,France,Female,41,6,135203.81,2,1,1,121967.88,0
608,France,Female,28,9,0.0,2,1,1,125062.02,0
624,France,Male,60,9,183372.18,4,0,0,18528.89,0
850,Germany,Female,48,8,19553.53,3,1,1,107316.92,0
568,Spain,Male,39,5,0.0,2,1,1,129569.92,0
370,Spain,Male,90,10,35242.81,4,1,1,87408.31,1
368,Germany,Female,25,10,31326.38,3,0,0,119486.24,0
601,France,Female,48,1,14068.04,4,0,1,133021.91,1
612,France,Female,33,0,64900.32,2,1,0,102426.12,0
806,Germany,Male,31,10,138653.51,1,1,0,190803.37,0
671,France,Female,48,8,115713.84,2,0,0,83210.84,0
697,Germany,Female,48,2,108128.96,2,1,1,103944.37,0
681,France,Male,34,7,0.0,2,0,0,130686.59,0
441,Germany,Female,62,5,174867.92,2,0,0,86339.85,1
470,France,Female,25,8,127974.06,2,1,1,183259.35,0
518,Spain,Male,54,2,171225.3,1,1,0,41630.3,0
786,Spain,Male,30,0,231940.04,1,0,0,88593.14,0
746,Spain,Male,24,10,68781.82,1,0,1,47997.39,0
605,Germany,Female,40,6,108580.86,2,1,0,112876.42,0
463,Spain,Male,28,10,179829.03,4,1,0,130972.79,0
685,France,Female,40,7,0.0,2,1,0,103898.59,0
823,France,Male,39,6,148796.02,4,1,1,170302.95,1
819,Germany,Male,45,9,111095.23,3,0,0,88926.53,0
698,Spain,Female,50,1,0.0,4,1,0,88566.9,1
883,France,Female,26,2,132264.76,2,1,0,73970.08,0
697,France,Female,25,4,165686.11,2,1,0,15467.98,0
754,Germany,Male,31,5,131676.14,3,0,0,154938.6,0
720,Germany,Male,23,0,187861.18,2,1,1,104120.17,0
612,Germany,Male,42,5,141927.1,1,1,1,43018.98,0
320,France,Male,73,3,162833.82,3,1,0,137609.53,0
615,Spain,Male,32,5,138521.83,1,1,1,56897.1,0
813,Spain,Male,35,4,55719.96,4,0,1,54440.71,0
767,France,Female,35,2,0.0,2,0,0,144251.38,0
560,Germany,Female,39,5,216980.99,2,1,1,196672.69,0
331,Spain,Female,18,4,225594.8,3,0,0,143063.08,0
718,France,Female,31,0,118100.59,2,1,0,103165.15,0
548,Germany,Female,36,2,108913.84,2,1,1,140460.01,0
632,Germany,Male,48,6,126066.26,1,1,0,64345.61,1
550,Spain,Male,62,7,80927.56,1,0,1,64490.67,0
896,Spain,Female,26,7,180162.38,3,1,0,139370.4,0
689,Spain,Male,40,2,0.0,2,1,1,164768.82,0
637,Germany,Female,36,10,145750.45,2,1,1,96660.76,0
660,France,Male,35,7,0.0,2,1,0,13218.6,0
840,Spain,Male,70,6,62010.78,1,1,0,166726.87,1
637,Germany,Female,55,1,123378.2,1,1,0,81431.99,1
374,Spain,Male,28,9,191829.06,4,0,1,156907.36,1
888,Spain,Male,28,10,57776.49,4,1,1,9010.65,0
364,Germany,Male,74,5,194469.35,1,1,1,48515.72,0
836,Spain,Female,71,10,73878.44,3,0,0,137014.65,1
665,Spain,Female,32,10,0.0,1,1,1,22487.45,0
614,France,Female,51,10,95531.64,4,0,1,85630.0,0
521,France,Female,39,6,0.0,2,0,1,27375.15,0
638,France,Female,53,2,66167.3,1,1,1,7451.71,1
850,France,Male,39,4,127771.35,2,0,1,151738.54,0
787,Spain,Female,19,6,191229.25,2,0,0,90838.0,0
473,Germany,Female,91,9,167896.15,1,0,0,106805.92,1
780,Spain,Male,59,4,103899.88,4,1,0,96298.39,1
652,France,Female,40,4,79927.36,2,1,1,33524.6,0
456,Germany,Male,64,4,233041.32,4,0,1,83534.33,1
774,Spain,Female,83,8,67922.61,2,0,0,172655.29,0
587,Germany,Female,44,5,125584.17,2,1,1,41852.24,1
799,France,Male,94,4,59389.49,4,0,1,52233.19,1
742,France,Female,35,2,79126.17,1,1,1,126997.53,0
594,Spain,Male,39,3,251907.38,3,1,0,157398.55,0
511,Spain,Female,53,1,82236.9,3,1,1,144933.59,0
698,Germany,Male,52,10,107304.39,3,1,0,28806.32,1
757,France,Male,57,3,89079.41,1,1,1,53179.21,1
473,Spain,Male,48,8,0.0,2,1,0,71139.8,0
553,Spain,Female,50,4,132147.94,4,1,1,6231.42,1
717,France,Female,28,1,90537.16,1,0,1,74800.99,0
632,Germany,Male,41,8,127205.32,4,1,0,93874.87,1
797,Germany,Male,76,8,192890.05,2,0,0,106428.44,0
685,Spain,Male,72,8,174523.15,4,1,0,26074.72,1
642,Spain,Male,34,8,0.0,1,1,0,72085.1,0
651,Germany,Female,48,4,149080.74,1,0,0,114458.89,1
731,Spain,Female,26,3,0.0,2,1,0,37697.29,0
303,Spain,Male,46,8,191563.12,1,0,0,144704.92,0
647,France,Male,61,8,74055.05,2,0,1,167511.91,0
305,France,Female,75,7,48330.92,1,1,0,60233.55,1
671,France,Female,48,6,119769.77,1,0,1,66032.65,0
736,Spain,Male,43,4,180313.55,1,0,0,49633.86,1
509,France,Female,35,3,252708.23,4,1,0,74940.67,1
365,France,Male,26,1,247252.56,4,0,0,38204.79,1
540,Spain,Male,67,1,88382.01,1,0,1,59457.0,0
757,France,Male,36,7,144852.06,1,0,0,130861.95,0
662,France,Male,29,5,147092.65,1,1,0,10928.3,0
677,Germany,Male,28,0,143988.0,2,1,0,8755.69,1
631,France,Male,29,7,0.0,2,0,1,125877.22,0
492,Spain,Male,64,9,202628.54,3,1,0,133530.74,0
838,Spain,Male,64,7,58124.88,3,0,1,87083.61,0
660,France,Female,61,3,85845.85,1,1,1,149593.38,0
325,Spain,Male,70,6,187880.69,2,0,1,192116.85,1
654,Spain,Female,66,7,71277.25,3,1,0,190036.77,0
365,Germany,Male,52,5,86986.53,2,1,0,127921.97,1
674,Germany,Female,83,3,70039.84,4,0,1,96673.43,0
344,Spain,Female,86,9,159784.15,3,1,1,15045.57,1
722,Spain,Female,32,4,0.0,2,1,1,113666.48,0
326,France,Male,51,1,4578.35,3,0,0,85661.04,1
859,France,Female,77,10,48493.88,4,0,0,180831.89,0
403,France,Female,25,7,115595.94,2,1,1,54117.55,0
592,Spain,Male,38,8,0.0,2,1,0,180426.2,0
581,France,Male,37,7,0.0,2,1,1,74320.75,0
594,Germany,Female,92,0,214119.9,1,0,1,157783.5,0
449,Germany,Male,83,6,203882.09,3,1,0,14850.01,1
613,Germany,Female,50,5,101242.98,2,1,0,12493.61,0
771,France,Female,70,6,102691.36,3,1,1,81167.15,1
699,France,Male,37,10,0.0,2,0,0,83263.04,0
685,Spain,Female,75,4,14589.04,1,0,1,98685.83,1
559,France,Female,46,5,0.0,1,1,0,21006.1,1
850,France,Male,37,4,126872.6,1,1,0,197266.58,0
408,Germany,Female,65,8,157363.49,4,1,0,77238.94,1
655,Spain,Female,78,2,0.0,2,0,1,188435.38,0
684,Spain,Male,41,2,119782.72,2,0,0,120284.67,0
380,France,Female,51,1,105627.42,4,0,0,130026.58,0
707,France,Male,37,1,0.0,2,0,1,6035.51,0
655,Spain,Male,83,8,168563.44,3,1,0,7205.01,1
775,Germany,Male,70,6,119684.88,2,1,1,74532.02,0
562,France,Male,45,6,136855.24,1,1,0,46864.0,0
789,Germany,Male,33,8,151607.56,1,1,0,4389.4,0
567,Spain,Male,40,4,118628.8,1,0,0,91973.63,0
672,France,Male,47,1,0.0,1,0,0,91574.92,0
584,France,Male,35,9,0.0,2,1,0,192381.21,0
602,Germany,Male,35,7,90602.42,2,1,1,51695.41,0
616,Spain,Female,44,7,193213.02,2,1,1,137392.77,0
768,France,Female,26,5,51116.26,1,1,1,70454.79,1
862,France,Male,74,8,260744.13,1,1,0,50899.06,0
883,Germany,Female,69,10,146135.17,2,1,1,117945.89,0
630,France,Male,53,5,138053.67,1,0,1,114110.97,0
764,France,Male,27,5,236267.08,2,1,1,78245.54,1
593,France,Female,35,6,133489.12,2,1,1,78101.29,0
801,Spain,Male,29,4,146635.46,2,0,0,117257.59,1
531,Spain,Male,18,3,101775.99,4,1,0,147864.09,0
743,Spain,Female,36,8,92716.96,1,1,1,33693.78,0
438,Germany,Male,59,7,127197.14,1,1,0,51565.98,1
594,Spain,Male,37,5,97436.57,2,1,1,103872.62,1
413,Germany,Male,76,3,21913.68,4,0,1,148826.67,1
543,France,Female,71,1,104308.77,1,1,1,25650.04,0
841,Spain,Male,41,1,0.0,2,0,1,193093.77,0
843,Germany,Male,29,10,102218.09,4,1,1,173738.88,0
578,Spain,Male,61,7,105179.16,3,1,1,82287.29,0
320,France,Female,91,2,228941.17,3,0,1,198454.03,1
808,Germany,Female,58,7,15734.53,4,1,1,187026.25,1
681,Spain,Male,30,2,128393.29,1,1,1,180593.45,0
715,France,Female,56,5,66150.28,2,0,0,187712.54,0
504,France,Female,42,0,8572.61,1,1,0,1004.35,0
603,France,Male,31,4,0.0,2,0,1,9607.1,0
506,France,Female,57,6,0.0,2,0,1,194421.12,1
547,France,Male,77,10,166769.25,4,1,0,9211.77,1
791,Germany,Male,31,1,130240.33,1,0,0,96546.55,0
754,Germany,Male,65,1,136186.44,1,1,1,121529.59,1
592,Germany,Male,31,7,124593.23,1,1,0,86079.67,0
511,France,Male,19,2,4499.45,3,1,1,70905.88,0
680,France,Male,44,3,0.0,2,1,0,86935.08,0
416,Germany,Female,81,9,78589.95,4,1,1,71862.08,0
850,France,Male,30,6,86449.39,1,1,1,188809.23,0
865,France,Male,43,1,218361.05,3,0,1,22656.96,0
627,Spain,Female,25,4,0.0,1,1,1,194313.93,0
606,France,Male,31,10,0.0,2,1,0,195209.4,0
850,Germany,Male,38,5,146756.68,1,1,0,78268.61,0
583,Germany,Female,43,2,5066.01,4,0,1,132673.46,1
630,Spain,Female,21,1,85818.18,1,1,1,133102.3,0
563,Spain,Male,26,7,0.0,2,0,0,6139.74,0
652,Spain,Male,58,6,0.0,2,0,1,170025.43,0
740,Germany,Female,36,4,109044.6,1,0,0,94554.74,1
740,France,Female,30,8,105209.54,1,1,0,1852.58,0
373,Germany,Female,55,4,84796.36,4,0,1,192578.93,0
506,Germany,Female,41,3,57745.76,1,1,0,4035.46,0
